학교종류명,도로명주소,lat,long
중학교,서울특별시 광진구 천호대로 664,37.5566093,127.0806118
초등학교,서울특별시 성동구 마장로 161,37.5674629,127.0449692
중학교,서울특별시 성동구 왕십리로 189,37.549734,127.0441677
중학교,서울특별시 성동구 마조로 42,37.5613123,127.04244961429336
중학교,서울특별시 광진구 뚝섬로41길 33,37.5349531,127.0753872
중학교,서울특별시 광진구 용마산로22길 76,37.5651839,127.0870581
중학교,서울특별시 성동구 한림말길 11,37.54072,127.01423
중학교,서울특별시 광진구 워커힐로 32,37.5439809,127.0972081
중학교,서울특별시 광진구 자양강변길 73,37.5317475,127.0668818
중학교,서울특별시 성동구 성덕정9가길 13,37.5390567,127.0512473
중학교,서울특별시 성동구 서울숲길 18,37.5486117,127.0378288
중학교,서울특별시 성동구 행당로 120,37.555654,127.024965
중학교,서울특별시 성동구 마장로35나길 31,37.5689129,127.0403192
중학교,서울특별시 광진구 용마산로22길 26,37.5638447,127.0894276
중학교,서울특별시 성동구 마조로11길 18,37.5617972,127.040221
중학교,서울특별시 광진구 광나루로36길 47,37.5435491,127.0864008
중학교,서울특별시 광진구 광나루로30길 80,37.5433624,127.0815049
중학교,서울특별시 성동구 독서당로62길 46,37.5507226,127.0331991
중학교,서울특별시 광진구 뚝섬로64길 45,37.5330439,127.0888302
중학교,서울특별시 광진구 광장로1길 1,37.5484404,127.1029869
중학교,서울특별시 광진구 자양로3길 7,37.5300792,127.0843669
중학교,서울특별시 광진구 아차산로70길 17-62,37.54107,127.10049
중학교,서울특별시 성동구 성수일로 27,37.5477939,127.0509235
중학교,서울특별시 성동구 뚝섬로13길 14,37.5398453,127.0577343
중학교,서울특별시 광진구 자양로 145-1,37.5366704,127.0835474
초등학교,서울특별시 성동구 살곶이길 208,37.57077,127.04234
초등학교,서울특별시 광진구 군자로 114,37.5519973,127.0713059
초등학교,서울특별시 광진구 자양로4길 63,37.5328612,127.0924856
초등학교,서울특별시 광진구 군자로 9,37.5555362,127.0771029
초등학교,서울특별시 성동구 행당로 95,37.555654,127.024965
초등학교,서울특별시 성동구 고산자로8길 6,37.5580917,127.0365928
초등학교,서울특별시 광진구 동일로72길 43,37.5658243,127.07967687964504
초등학교,서울특별시 광진구 긴고랑로13길 59,37.5652695,127.0831499
초등학교,서울특별시 광진구 군자로 74,37.5519973,127.0713059
초등학교,서울특별시 광진구 아차산로44길 26,37.5362057,127.0802355
초등학교,서울특별시 성동구 독서당로62길 28,37.5507226,127.0331991
초등학교,서울특별시 광진구 천호대로113길 10,37.5586086,127.0838391
초등학교,서울특별시 성동구 용답25길 1,37.5620632,127.0530583
초등학교,서울특별시 광진구 용마산로22길 82,37.5651839,127.0870581
초등학교,서울특별시 성동구 한림말길 43,37.54072,127.01423
초등학교,서울특별시 성동구 금호로1길 25,37.5450405,127.0239584
초등학교,서울특별시 광진구 워커힐로 32,37.5439809,127.0972081
초등학교,서울특별시 광진구 뚝섬로64길 71,37.5330439,127.0888302
초등학교,서울특별시 광진구 뚝섬로46길 64,37.5296862,127.0764756
초등학교,서울특별시 광진구 능동로 42,37.5529046,127.0772581
초등학교,서울특별시 성동구 동일로43길 9,37.5546161,127.0699331
초등학교,서울특별시 광진구 뚝섬로56길 7,37.529709,127.0826641
초등학교,서울특별시 성동구 아차산로17길 21,37.5442441,127.06343670620353
초등학교,서울특별시 성동구 사근동11길 16,37.5623546,127.047677
초등학교,서울특별시 성동구 무학봉15길 21,37.5626006,127.03076
초등학교,서울특별시 성동구 마장로35나길 31,37.5689129,127.0403192
초등학교,서울특별시 성동구 매봉길 49-35,37.5464723,127.013359
초등학교,서울특별시 광진구 뚝섬로 561,37.5318,127.08032
초등학교,서울특별시 광진구 영화사로 111,37.5563216,127.0912831
초등학교,서울특별시 성동구 마장로29길 29,37.5675369,127.0363983
초등학교,서울특별시 성동구 무수막길 69,37.5537359,127.019851
초등학교,서울특별시 성동구 독서당로 251,37.5477024,127.0207921
초등학교,서울특별시 성동구 행당로1길 13,37.5560069,127.0240787
초등학교,서울특별시 광진구 광나루로30길 49,37.5433624,127.0815049
초등학교,서울특별시 광진구 구의강변로 69,37.5389714,127.0939848
초등학교,서울특별시 광진구 자양로40길 41,37.547771,127.0902816
초등학교,서울특별시 광진구 광장로1길 27,37.5484404,127.1029869
초등학교,서울특별시 광진구 아차산로70길 35,37.54107,127.10049
초등학교,서울특별시 성동구 뚝섬로 332,37.5453134,127.0264232
초등학교,서울특별시 성동구 뚝섬로13길 22,37.5398453,127.0577343
초등학교,서울특별시 성동구 성수일로 34,37.5477939,127.0509235
초등학교,서울특별시 광진구 천호대로130길 58,37.5490308,127.0877412
중학교,서울특별시 동작구 서달로 124,37.5044307,126.96130196089665
중학교,서울특별시 동작구 장승배기로10가길 25,37.503505700000005,126.94056317471808
중학교,서울특별시 관악구 인헌9길 35,37.4732532,126.9670934
중학교,서울특별시 동작구 등용로8길 5,37.50799135,126.93293604655025
중학교,서울특별시 관악구 신림로 40,37.47050565,126.94483154686748
중학교,서울특별시 관악구 신림로48길 17-16,37.4788751,126.9338796
중학교,서울특별시 동작구 여의대방로36길 79,37.5077372,126.92878455761641
중학교,서울특별시 관악구 남부순환로156길 39,37.48060045,126.92190666865375
중학교,서울특별시 동작구 대방동길 74,37.504642000000004,126.92659308356282
중학교,서울특별시 관악구 관악로 85,37.473820849999996,126.95122142532723
중학교,서울특별시 동작구 사당로2길 2-19,0.0,0.0
중학교,서울특별시 동작구 사당로2가길 72,37.49033975,126.96147655467391
중학교,서울특별시 관악구 신림로3가길 39-24,37.468639,126.942716
중학교,서울특별시 동작구 사당로9가길 58,37.4876063,126.96894369664076
중학교,서울특별시 관악구 관악로24가길 15,37.4839568,126.9571744
중학교,서울특별시 관악구 장군봉길 72,37.4802682,126.93854582784327
중학교,서울특별시 관악구 문성로16길 40,37.4758922,126.9132157
중학교,서울특별시 동작구 여의대방로22나길 40,37.495849899999996,126.92174024305865
중학교,서울특별시 동작구 동작대로39가길 83,37.49521945,126.97723455310815
중학교,서울특별시 동작구 흑석로9길 94,37.509720349999995,126.9567845512891
중학교,서울특별시 동작구 여의대방로10길 24,37.4951673,126.91383785397775
중학교,서울특별시 관악구 봉천로13길 101,37.4899954,126.9308852
중학교,서울특별시 동작구 남부순환로269길 166,37.4787802,126.97248196502369
중학교,서울특별시 관악구 남부순환로172길 97,37.4826102,126.9225555
중학교,서울특별시 관악구 난곡로34길 80,37.4724219,126.92460397069857
중학교,서울특별시 관악구 난곡로16길 32,37.4667023,126.9227173946504
중학교,서울특별시 동작구 양녕로20길 20,37.493712599999995,126.94438458451155
중학교,서울특별시 관악구 성현로 53,37.4922089,126.9451788
중학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
중학교,서울특별시 관악구 남부순환로237길 60,37.4806348,126.9610766
중학교,서울특별시 동작구 상도로13라길 22,0.0,0.0
중학교,서울특별시 동작구 대방동15길 29,37.5025433,126.92240132681599
초등학교,서울특별시 동작구 서달로 135,37.500459,126.9607352
초등학교,서울특별시 동작구 현충로 87,37.5056504,126.9712744
초등학교,서울특별시 동작구 솔밭로 47,37.4854348,126.9681859
초등학교,서울특별시 관악구 관악로5길 61,37.4753839,126.9518159
초등학교,서울특별시 관악구 조원로 67,37.4837353,126.9093755
초등학교,서울특별시 관악구 낙성대로 23,37.476625999999996,126.95993953475607
초등학교,서울특별시 관악구 은천로 69,37.4862877,126.9366782
초등학교,서울특별시 동작구 서달로 115,37.500459,126.9607352
초등학교,서울특별시 관악구 광신길 177,37.4668433,126.9273776068564
초등학교,서울특별시 관악구 봉천로 505,37.481019149999995,126.95619241062934
초등학교,서울특별시 동작구 등용로8길 3,37.5070143,126.933918
초등학교,서울특별시 동작구 만양로12가길 69,37.5115687,126.9482296
초등학교,서울특별시 관악구 호암로 498,37.4624,126.93193
초등학교,서울특별시 관악구 신림로 114,37.470773,126.9387142
초등학교,서울특별시 동작구 장승배기로 14,37.504143,126.9392147
초등학교,서울특별시 관악구 양녕로6나길 1,37.485093,126.9493046
초등학교,서울특별시 관악구 문성로28길 31,37.47732345,126.9274477128574
초등학교,서울특별시 동작구 사당로 146,37.4946982,126.9608044
초등학교,서울특별시 동작구 알마타길 16,37.51040245,126.9265609025899
초등학교,서울특별시 동작구 상도로58길 21,37.4949566,126.9520593
초등학교,서울특별시 동작구 성대로21길 62,37.5006603,126.9367439
초등학교,서울특별시 동작구 사당로23나길 27,37.4879056,126.9784571
초등학교,서울특별시 관악구 대학7길 52,37.4680058,126.9402045
초등학교,서울특별시 관악구 남현4길 51,37.4749954,126.9751624
초등학교,서울특별시 관악구 성현로 117,37.4922089,126.9451788
초등학교,서울특별시 관악구 행운1라길 17,37.4822054,126.9575719
초등학교,서울특별시 동작구 노량진로26길 16-40,37.5107358,126.9555208
초등학교,서울특별시 동작구 여의대방로16길 30,37.4958516,126.9166439
초등학교,서울특별시 관악구 문성로 79,37.4789949,126.9252947
초등학교,서울특별시 동작구 신대방2길 14,37.4890252,126.9118013
초등학교,서울특별시 동작구 동작대로29길 214,37.489698,126.9766539
초등학교,서울특별시 동작구 대방동1길 22,37.5003177,126.9240454
초등학교,서울특별시 관악구 보라매로2길 23,37.4899529,126.9293134
초등학교,서울특별시 동작구 장승배기로 160,37.504143,126.9392147
초등학교,서울특별시 동작구 사당로23길 57-14,37.4913206,126.9699535
초등학교,서울특별시 동작구 동작대로13길 22,37.482279,126.9800642
초등학교,서울특별시 관악구 남부순환로163길 14,37.485149,126.9212822
초등학교,서울특별시 관악구 난향길 9,37.4621003,126.91777224560872
초등학교,서울특별시 관악구 난우길 40,37.4732169,126.9189225
초등학교,서울특별시 관악구 난곡로35길 102,37.4694693,126.9168375890237
초등학교,서울특별시 관악구 구암길 1,37.48938685,126.9474546202162
초등학교,서울 관악구 청룡4길 49,37.4805626,126.94326186387212
초등학교,서울특별시 동작구 강남초등길 15,37.5060766,126.9521255
중학교,서울특별시 송파구 위례북로 10,37.48520405,127.14687310101954
초등학교,서울특별시 송파구 위례북로2길 12,0.0,0.0
중학교,서울특별시 강동구 아리수로93다길 1,0.0,0.0
초등학교,서울특별시 강동구 아리수로93다길 1,0.0,0.0
초등학교,서울특별시 강동구 상일로11길 110,37.55267485,127.17132704858707
중학교,서울특별시 송파구 송파대로37길 95,37.4981861,127.1020551
초등학교,서울특별시 송파구 송파대로37길 95,37.4981861,127.1020551
초등학교,서울특별시 강동구 고덕로97길 80,37.562989,127.1792819
초등학교,서울특별시 송파구 위례광장로 243,37.478839550000004,127.14505460771792
중학교,서울특별시 강동구 동남로 832,37.54313,127.15441
중학교,서울특별시 강동구 풍성로 251,37.527279,127.1419546
중학교,서울특별시 송파구 강동대로2길 27,37.5249149,127.1112308
중학교,서울특별시 송파구 올림픽로43길 20,37.5252303,127.1068111
중학교,서울특별시 강동구 상암로 153,37.5456619,127.1697614
중학교,서울특별시 강동구 천중로 57,37.540447,127.1505459
중학교,서울특별시 송파구 올림픽로4길 16,37.50883585,127.0723847957489
중학교,서울특별시 송파구 올림픽로35길 130,37.5199253,127.1129084
중학교,서울특별시 송파구 잠실로 12,37.5113679,127.1022428
중학교,서울특별시 송파구 송파대로38길 8,37.50071,127.1121887
중학교,서울특별시 송파구 동남로 281,37.5169852,127.1438592
중학교,서울특별시 송파구 양재대로 1242,37.5117035,127.1279505
중학교,서울특별시 송파구 오금로35길 20,37.5069734,127.128728
중학교,서울특별시 송파구 올림픽로 565,37.5255478,127.1176179
중학교,서울특별시 송파구 올림픽로4길 69,37.5068569,127.0746595
중학교,서울특별시 송파구 백제고분로 11,37.51585765,127.07846436865404
중학교,서울특별시 강동구 고덕로 65,37.556801,127.1668589
중학교,서울특별시 강동구 명일로24길 25,37.5418634,127.1481606
중학교,서울특별시 송파구 동남로 203,37.5169852,127.1438592
중학교,서울특별시 송파구 위례순환로 429,37.4775523,127.13980824840388
중학교,서울특별시 송파구 양재대로72길 41,37.5078151,127.1318179
중학교,서울특별시 강동구 구천면로 396,37.5500883,127.1466717
중학교,서울특별시 강동구 성안로7길 36,37.5283133,127.1286587
중학교,서울특별시 송파구 송이로15길 13,37.50061,127.1225448
중학교,서울특별시 송파구 강동대로 232,37.5271444,127.114124
중학교,서울특별시 강동구 천호대로219길 61,37.5481094,127.170782
중학교,서울특별시 송파구 오금로49길 18,37.4971396,127.1386359
중학교,서울특별시 송파구 양재대로 1278,37.5117035,127.1279505
중학교,서울특별시 강동구 고덕로 227,37.5561611,127.1510738
중학교,서울특별시 송파구 삼학사로 11,37.5029214,127.0970217
중학교,서울특별시 송파구 오금로11길 64,37.5153811,127.1109392
중학교,서울특별시 송파구 오금로29길 31,37.5075523,127.121383
중학교,서울특별시 송파구 충민로 99,37.4796859,127.1268976
중학교,서울특별시 송파구 문정로 73,37.50082,127.14214
중학교,서울특별시 강동구 양재대로156길 57,37.5563074,127.1488895
중학교,서울특별시 강동구 진황도로61길 25-30,37.5288333,127.1448698
중학교,서울특별시 강동구 진황도로 72,37.5317589,127.1419176
중학교,서울특별시 강동구 강동대로 305,37.5193075,127.1389257
중학교,서울특별시 강동구 동남로82길 94,37.5605623,127.1645925
중학교,서울특별시 송파구 양산로2길 30,37.4887554,127.145968
중학교,서울특별시 강동구 고덕로27길 12,37.5555065,127.1378719
중학교,서울특별시 강동구 상일로12길 56,37.5537796,127.1725251
중학교,서울특별시 강동구 풍산로 237,37.5702711,127.178378
중학교,서울특별시 송파구 중대로10길 40-18,37.4913175,127.1241274
중학교,서울특별시 송파구 송이로 45,37.5002912,127.1187956
초등학교,서울특별시 강동구 풍성로 261,37.5279735,127.1414364
초등학교,서울특별시 송파구 강동대로2길 13,37.5249149,127.1112308
초등학교,서울특별시 송파구 풍성로 43,37.5351945,127.1181987
초등학교,서울특별시 송파구 송파대로26길 22,37.4913113,127.1213353
초등학교,서울특별시 송파구 풍성로20길 44,37.5321205,127.1162791
초등학교,서울특별시 강동구 구천면로 310-11,37.5471238,127.1346344
초등학교,서울특별시 강동구 구천면로 266,37.543958700000005,127.13313523990422
초등학교,서울특별시 강동구 성안로 200,37.537929,127.135603
초등학교,서울특별시 송파구 송파대로36길 8,37.5000987,127.11379171699164
초등학교,서울특별시 송파구 올림픽로37길 109,37.5221105,127.1043323
초등학교,서울특별시 송파구 올림픽로12길 51,37.5072318,127.0844783
초등학교,서울특별시 송파구 올림픽로 95,37.5255478,127.1176179
초등학교,서울특별시 송파구 올림픽로35길 20,37.5199253,127.1129084
초등학교,서울특별시 송파구 잠실로 32,37.5113679,127.1022428
초등학교,서울특별시 송파구 올림픽로35길 122,37.5199253,127.1129084
초등학교,서울특별시 강동구 명일로 23,37.55213,127.14981
초등학교,서울특별시 송파구 양재대로 1196,37.5117035,127.1279505
초등학교,서울특별시 송파구 위례성대로22길 11,37.5087075,127.1307206
초등학교,서울특별시 송파구 오금로57길 15,37.4945848,127.1424398
초등학교,서울특별시 송파구 올림픽로4길 59,37.5068569,127.0746595
초등학교,서울특별시 송파구 올림픽로 215,37.5255478,127.1176179
초등학교,서울특별시 강동구 올림픽로93길 33-16,37.5497797,127.1251512
초등학교,서울특별시 강동구 명일로24길 33,37.5418634,127.1481606
초등학교,서울특별시 송파구 송이로 75,37.5002912,127.1187956
초등학교,서울특별시 송파구 백제고분로 400,37.507066050000006,127.11080162161528
초등학교,서울특별시 송파구 석촌호수로 159,37.5139175,127.0849709
초등학교,서울특별시 송파구 위례순환로 439,37.477702300000004,127.13856252903746
초등학교,서울특별시 송파구 양재대로 1264,37.5117035,127.1279505
초등학교,서울특별시 강동구 성내로15길 33,37.5279455,127.1284946
초등학교,서울특별시 강동구 성내로3길 19,37.531173,127.123215
초등학교,서울특별시 강동구 올림픽로 837,37.54128,127.12434
초등학교,서울특별시 강동구 진황도로61길 29,37.5288333,127.1448698
초등학교,서울특별시 송파구 가락로11길 26,37.5024724,127.1040045
초등학교,서울특별시 강동구 천호대로 1477,37.5377854,127.1265483
초등학교,서울특별시 송파구 백제고분로28길 19,37.5000597,127.0927542
초등학교,서울특별시 송파구 석촌호수로 81,37.5139175,127.0849709
초등학교,서울특별시 송파구 위례성대로10길 4,37.5135428,127.1217476
초등학교,서울특별시 송파구 오금로27길 42,37.50937285,127.12095546773907
초등학교,서울특별시 송파구 충민로 137,37.4796859,127.1268976
초등학교,서울특별시 송파구 문정로5길 20,37.4878548,127.1288863
초등학교,서울특별시 송파구 송이로34길 60,37.4851203,127.1298992
초등학교,서울특별시 강동구 동남로79길 46,37.5575905,127.1542149
초등학교,서울특별시 강동구 고덕로38길 8,37.552598950000004,127.14307982493457
초등학교,서울특별시 강동구 명일로 364,37.55213,127.14981
초등학교,서울특별시 강동구 양재대로156길 11,37.556911150000005,127.14546771769471
초등학교,서울특별시 송파구 마천로61다길 24,37.4945648,127.1522137
초등학교,서울특별시 강동구 양재대로88길 27,37.5255904,127.1354174
초등학교,서울특별시 강동구 상암로 271,37.5456619,127.1697614
초등학교,서울특별시 송파구 성내천로 207,37.5009625,127.15091775154184
초등학교,서울특별시 강동구 양재대로116길 69,37.5380392,127.1433706
초등학교,서울특별시 강동구 구천면로93길 20,37.5516069,127.1682485
초등학교,서울특별시 강동구 고덕로46길 53,37.5521734,127.1461969
초등학교,서울특별시 강동구 아리수로82길 42,37.5616628,127.1674682
초등학교,서울특별시 송파구 양산로2길 26,37.4887554,127.145968
초등학교,서울특별시 송파구 마천로25길 18,37.5030338,127.1400136
초등학교,서울특별시 송파구 문정로 211,37.497090150000005,127.13971510899273
초등학교,서울특별시 강동구 아리수로98길 24,37.5650179,127.17724867194087
초등학교,서울특별시 강동구 상일로 74-1,37.561994,127.1704878
초등학교,서울특별시 강동구 상암로14길 77,37.5490696,127.12996
초등학교,서울특별시 강동구 동남로82길 94-54,37.5605623,127.1645925
초등학교,서울특별시 송파구 오금로40길 37,37.4979994,127.1303284
초등학교,서울특별시 송파구 중대로4길 8,37.4884844,127.112549
초등학교,서울특별시 송파구 송파대로37길 45,37.4998242,127.10785042005588
초등학교,서울특별시 송파구 중대로20길 47,37.49779,127.12816
중학교,서울특별시 성북구 월곡로 36,37.6017475,127.0413243
중학교,서울특별시 성북구 종암로 208,37.59958,127.03421
중학교,서울특별시 강북구 도봉로13가길 19,37.6147277,127.0290014
중학교,서울특별시 성북구 성북로14가길 23,37.594545,127.002235
중학교,서울특별시 성북구 삼선교로16길 118,37.5859704,127.0109569
중학교,서울특별시 강북구 월계로 61,37.6232,127.04784
중학교,서울특별시 강북구 솔매로49길 20,37.6283087,127.0261751
중학교,서울특별시 강북구 도봉로29길 52,37.620888,127.0246478
중학교,서울특별시 성북구 북악산로 918,37.59918,127.00652
중학교,서울특별시 강북구 삼양로155길 37-9,37.6568787,127.011671
중학교,서울특별시 성북구 성북로8길 71,37.5915303,127.0054742
중학교,서울특별시 성북구 한천로 660-30,37.6157805,127.0576818
중학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
중학교,서울특별시 성북구 정릉로 161,37.6104175,127.0011439
중학교,서울특별시 성북구 길음로 144,37.6038311,127.0227601
중학교,서울특별시 강북구 화계사길 63,37.6333657,127.0106643
중학교,서울특별시 성북구 종암로5길 80-17,37.5942457,127.0344222
중학교,서울특별시 성북구 장위로4길 70,37.6120944,127.0410996
중학교,서울특별시 강북구 인수봉로75길 10,37.6442732,127.0070968
중학교,서울특별시 성북구 장월로 6,37.6153144,127.0483535
중학교,서울특별시 성북구 고려대로17가길 46,37.5873785,127.02500304532492
중학교,서울특별시 강북구 인수봉로37길 40,37.6316182,127.0128254
중학교,서울특별시 강북구 한천로122길 21,37.636363,127.0340067
중학교,서울특별시 성북구 한천로 526,37.6157805,127.0576818
중학교,서울특별시 성북구 동소문로3길 69,37.5896755,127.006666
중학교,서울특별시 강북구 삼양로19길 141,37.6166184,127.0176922
중학교,서울특별시 성북구 정릉로12길 41,37.6064745,127.001187
중학교,서울특별시 강북구 오현로35길 87,37.63217075,127.03675257731717
중학교,서울특별시 강북구 인수봉로 39,37.623489,127.012205
중학교,서울특별시 성북구 북악산로 935,37.59918,127.00652
중학교,서울특별시 강북구 한천로150길 67,37.64377,127.02516
초등학교,서울특별시 성북구 성북로4길 52-1,37.595556599999995,127.01168469602965
초등학교,서울특별시 강북구 도봉로13가길 19,37.6147277,127.0290014
초등학교,서울특별시 성북구 북악산로 918,37.59918,127.00652
초등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
초등학교,서울특별시 성북구 안암로 5,37.5808567,127.0268427
초등학교,서울특별시 성북구 한천로 694,37.6157805,127.0576818
초등학교,서울특별시 강북구 솔매로50가길 25,37.6234445,127.0294881
초등학교,서울특별시 성북구 정릉로9라길 11,0.0,0.0
초등학교,서울특별시 성북구 정릉로24길 58,37.6037977,127.0082473
초등학교,서울특별시 성북구 솔샘로25가길 8,37.6202712,127.0043296
초등학교,서울특별시 성북구 아리랑로 63,37.6026637,127.0134494
초등학교,서울특별시 성북구 장월로8가길 41,37.6112621,127.0493531
초등학교,서울특별시 성북구 한천로101길 66,37.6222928,127.0504536
초등학교,서울특별시 성북구 장월로23길 16,37.616046,127.0473631
초등학교,서울특별시 성북구 월곡로 74,37.5988145,127.04019404571889
초등학교,서울특별시 강북구 인수봉로 269,37.6388,127.01355
초등학교,서울특별시 강북구 인수봉로37길 24,37.6316182,127.0128254
초등학교,서울특별시 성북구 장월로3길 42,37.6088363,127.0461928
초등학교,서울특별시 강북구 삼양로99길 36,37.6389763,127.0163811
초등학교,서울특별시 강북구 월계로 221,37.6232,127.04784
초등학교,서울특별시 성북구 고려대로7가길 39,37.5868807,127.0234726
초등학교,서울특별시 성북구 오패산로16길 37,37.6085799,127.037837
초등학교,서울특별시 성북구 종암로5길 14,37.5942457,127.0344222
초등학교,서울특별시 성북구 정릉로 279,37.604387,127.01397976558785
초등학교,서울특별시 성북구 종암로40길 30,37.6093804,127.0317119
초등학교,서울특별시 강북구 삼양로74길 39,37.629391,127.0193209
초등학교,서울특별시 강북구 한천로124길 14,37.637639,127.032948
초등학교,서울특별시 강북구 삼양로20길 29,37.6145036,127.0237471
초등학교,서울특별시 강북구 오현로 9,37.6164665,127.030123
초등학교,서울특별시 성북구 성북로 102-10,37.5932553,126.9998861
초등학교,서울특별시 성북구 돌곶이로22길 21,37.6104349,127.0599579
초등학교,서울특별시 성북구 한천로58길 273,37.6139521,127.0667036
초등학교,서울특별시 강북구 삼양로49길 17,37.6234354,127.0182432
초등학교,서울특별시 성북구 보문로29길 106,37.58554,127.01214
초등학교,서울특별시 강북구 삼양로19길 141,37.6166184,127.0176922
초등학교,서울특별시 강북구 오현로 204,37.6298,127.04065
초등학교,서울특별시 강북구 솔샘로 195,37.6194664,127.0103967
초등학교,서울특별시 성북구 삼양로 77,37.60901,127.02301
초등학교,서울특별시 성북구 보문사길 50,37.5829936,127.0176474
초등학교,서울특별시 성북구 동소문로13길 38,37.5967632,127.0123705
초등학교,서울특별시 성북구 길음로 142,37.6038311,127.0227601
초등학교,서울특별시 성북구 길음로15길 55,37.6103416,127.0170487
초등학교,서울특별시 성북구 정릉로48길 52,37.6025239,127.0275895
중학교,서울특별시 서초구 청계산로7길 9-20,37.450243,127.0539768
초등학교,서울특별시 강남구 자곡로 150,37.4650935,127.095331
초등학교,서울특별시 강남구 밤고개로21길 15,37.474566550000006,127.10830088354861
중학교,서울특별시 강남구 자곡로 81,37.4650935,127.095331
초등학교,서울특별시 서초구 양재대로2길 74,37.4569859,127.01938502870232
초등학교,서울특별시 강남구 자곡로 55,37.4650935,127.095331
중학교,서울특별시 강남구 역삼로 541,37.50523845,127.06199826430958
중학교,서울특별시 강남구 선릉로85길 27,37.5026938,127.0488556
중학교,서울특별시 강남구 일원로8길 37,37.48873825,127.07823326952655
중학교,서울특별시 강남구 남부순환로359길 36,37.4864592,127.0360848
중학교,서울특별시 강남구 남부순환로 2807,37.49348,127.0612738
중학교,서울특별시 서초구 신반포로 56-7,37.5048617,127.0009917
중학교,서울특별시 서초구 동광로12길 84,37.4864048,126.982983
중학교,서울특별시 서초구 효령로2길 123-5,37.4745335,126.9934452
중학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
중학교,서울특별시 강남구 압구정로61길 36,37.5285272,127.0443402
중학교,서울특별시 서초구 방배중앙로3길 32,37.48075595,126.99041804449081
중학교,서울특별시 서초구 사평대로45길 10,37.5068005,127.0143503
중학교,서울특별시 서초구 성촌길 14,37.4648862,127.0255604
중학교,서울특별시 강남구 도곡로43길 10,37.4960586,127.046966
중학교,서울특별시 강남구 선릉로116길 57,37.5130499,127.045516
중학교,서울특별시 강남구 도산대로38길 27,37.5195717,127.0324124
중학교,서울특별시 서초구 동산로 55,37.471246,127.0437755
중학교,서울특별시 강남구 압구정로 225,37.5240426,127.0221284
중학교,서울특별시 강남구 압구정로 123,37.5240426,127.0221284
중학교,서울특별시 서초구 신반포로19길 26,37.504275,126.9944798
중학교,서울특별시 서초구 나루터로 27,37.5161882,127.0119705
중학교,서울특별시 강남구 압구정로36길 17,37.5264475,127.0315016
중학교,서울특별시 강남구 광평로59길 57,37.4907384,127.103905
중학교,서울특별시 서초구 반포대로13길 48,37.4852886,127.00808595140572
중학교,서울특별시 서초구 서운로21길 2,37.4979993,127.0217642
중학교,서울특별시 서초구 서운로 115,37.49373535,127.02475186356892
중학교,서울특별시 강남구 영동대로128길 59,37.519041400000006,127.06256160896058
중학교,서울특별시 서초구 동광로 144,37.494211,126.9967186
중학교,서울특별시 서초구 신반포로 67,37.5048617,127.0009917
중학교,서울특별시 강남구 언주로57길 31,37.4931541,127.0454195
중학교,서울특별시 강남구 남부순환로378길 39,37.484173999999996,127.04770726543805
중학교,서울특별시 강남구 양재천로 321,37.4850002,127.050588
중학교,서울특별시 강남구 광평로20길 7,37.4816994,127.0864459
중학교,서울특별시 강남구 역삼로87길 26,37.506052,127.06107756064932
중학교,서울특별시 강남구 선릉로 103,37.493353150000004,127.05492056682368
중학교,서울특별시 서초구 신반포로33길 39,37.510362,127.0105994
중학교,서울특별시 강남구 선릉로 9,37.48030865,127.06268164286817
중학교,서울특별시 강남구 영동대로 101,37.5199698,127.056947
초등학교,서울특별시 서초구 태봉로,37.4617976,127.0217699
초등학교,서울특별시 강남구 선릉로115길 42,37.5118806,127.0412296
초등학교,서울특별시 강남구 개포로22길 87,37.4756705,127.05247027241188
초등학교,서울특별시 강남구 압구정로71길 9,37.5286052,127.0461881
초등학교,서울특별시 서초구 신반포로16길 15-25,37.5019425,126.9957382
초등학교,서울특별시 강남구 영동대로4길 20,37.48944245,127.07640225459383
초등학교,서울특별시 서초구 방배천로4길 23,37.4779304,126.9835434
초등학교,서울특별시 서초구 사평대로45길 26,37.5068005,127.0143503
초등학교,서울특별시 서초구 고무래로 90-6,37.5024113,127.0141639
초등학교,서울특별시 서초구 바우뫼로7길 38,37.4712518,127.0246111
초등학교,서울특별시 강남구 광평로31길 74,37.485454,127.089687
초등학교,서울특별시 강남구 일원로 21,37.4919919,127.08128224017932
초등학교,서울특별시 강남구 강남대로66길 21,37.4918579,127.0316693
초등학교,서울특별시 강남구 남부순환로363길 19,37.4863276,127.0386404
초등학교,서울특별시 강남구 삼성로135길 42,37.5200231,127.04567265408173
초등학교,서울특별시 서초구 헌릉로8길 42,37.4561538,127.0591158
초등학교,서울특별시 강남구 개포로 513,37.4903771,127.07003083234636
초등학교,서울특별시 서초구 바우뫼로18길 14,37.4738361,127.03196061149575
초등학교,서울특별시 강남구 압구정로39길 29,37.5309688,127.031815
초등학교,서울특별시 서초구 남부순환로317길 15,37.4804179,127.0105683
초등학교,서울특별시 서초구 나루터로 15,37.5161882,127.0119705
초등학교,서울특별시 강남구 압구정로18길 28,37.5235085,127.02451555434628
